Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Renee,2024-03-05 18:55,0:16:02,,Community: Season 2: Messianic Myths and Ancient Peoples (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:00,0:21:00,CA (Canada)
Renee,2024-03-05 1:02,0:04:57,Autoplayed: user action: None; ,Community: Season 2: Messianic Myths and Ancient Peoples (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:04:58,Not latest view,CA (Canada)
Renee,2024-03-05 0:40,0:21:10,,Community: Season 2: Basic Rocket Science (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:11,0:21:11,CA (Canada)
Renee,2024-03-05 0:19,0:21:22,,Community: Season 2: The Psychology of Letting Go (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:23,0:21:23,CA (Canada)
Renee,2024-03-04 23:57,0:21:22,,Community: Season 2: Accounting for Lawyers (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:22,0:21:22,CA (Canada)
Renee,2024-03-04 23:40,0:17:11,,Community: Season 2: Anthropology 101 (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:07,0:21:07,CA (Canada)
Renee,2024-03-04 22:28,0:03:38,,Community: Season 2: Anthropology 101 (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:03:55,Not latest view,CA (Canada)
Renee,2024-03-04 22:09,0:19:04,,Community: Season 1: Pascal's Triangle Revisited (Episode 25),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:15,0:21:15,CA (Canada)
Renee,2024-03-04 21:48,0:20:58,,Community: Season 1: English as a Second Language (Episode 24),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:12,0:21:12,CA (Canada)
Renee,2024-03-04 21:27,0:20:51,,Community: Season 1: Modern Warfare (Episode 23),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:06,0:21:06,CA (Canada)
Renee,2024-03-04 21:01,0:22:53,,Community: Season 1: The Art of Discourse (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:22,0:21:22,CA (Canada)
Renee,2024-03-04 20:32,0:23:38,,Community: Season 1: Contemporary American Poultry (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:22,0:21:22,CA (Canada)
Renee,2024-03-04 19:58,0:23:11,,Community: Season 1: The Science of Illusion (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:50,0:20:50,CA (Canada)
Renee,2024-03-04 19:58,0:00:17,Autoplayed: user action: None; ,Season 7 Enhanced Clip: Somebody Feed Phil,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:17,0:00:17,CA (Canada)
Renee,2024-03-04 8:39,0:00:02,Autoplayed: user action: None; ,Community: Season 1: The Science of Illusion (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:03,Not latest view,CA (Canada)
Renee,2024-03-04 8:18,0:21:16,,Community: Season 1: Beginner Pottery (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:17,0:21:17,CA (Canada)
Renee,2024-03-04 7:57,0:20:49,,Community: Season 1: Basic Genealogy (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:50,0:20:50,CA (Canada)
Renee,2024-03-04 7:16,0:21:16,,Community: Season 1: Physical Education (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:17,0:21:17,CA (Canada)
Renee,2024-03-04 6:54,0:21:07,,Community: Season 1: Communication Studies (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:08,0:21:08,CA (Canada)
Renee,2024-03-04 6:29,0:21:14,,Community: Season 1: Romantic Expressionism (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:16,0:21:16,CA (Canada)
Renee,2024-03-04 6:09,0:20:38,,Community: Season 1: Interpretive Dance (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:39,0:20:39,CA (Canada)
Renee,2024-03-04 5:49,0:19:49,,Community: Season 1: Investigative Journalism (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:10,0:21:10,CA (Canada)
Renee,2024-03-04 4:56,0:01:20,Autoplayed: user action: None; ,Community: Season 1: Investigative Journalism (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:20,Not latest view,CA (Canada)
Renee,2024-03-04 4:42,0:12:59,,Community: Season 1: Comparative Religion (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:15,0:21:15,CA (Canada)
Renee,2024-03-03 6:30,0:08:14,,Community: Season 1: Comparative Religion (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,0:08:15,Not latest view,CA (Canada)
Renee,2024-03-03 6:09,0:21:15,,Community: Season 1: The Politics of Human Sexuality (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:16,0:21:16,CA (Canada)
Renee,2024-03-03 5:41,0:21:16,,Community: Season 1: Environmental Science (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:17,0:21:17,CA (Canada)
Renee,2024-03-03 5:19,0:21:14,,Community: Season 1: Debate 109 (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:15,0:21:15,CA (Canada)
Renee,2024-03-03 4:58,0:21:13,,Community: Season 1: Home Economics (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:14,0:21:14,CA (Canada)
Renee,2024-03-03 4:37,0:21:13,,Community: Season 1: Introduction to Statistics (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:14,0:21:14,CA (Canada)
Renee,2024-03-03 4:11,0:18:51,,"Community: Season 1: Football, Feminism and You (Episode 6)",,Netflix Chrome MAC (Cadmium) HTML 5,0:21:18,0:21:18,CA (Canada)
Renee,2024-03-03 4:10,0:00:05,Autoplayed: user action: None; ,Community: Season 1_hook_05_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:05,0:00:05,CA (Canada)
Renee,2024-03-02 4:28,0:14:55,,Community: Season 1: Social Psychology (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:14:56,0:14:56,CA (Canada)
Renee,2024-03-02 4:20,0:07:45,,Community: Season 1: Introduction to Film (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:18,0:21:18,CA (Canada)
Renee,2024-03-01 3:49,0:13:32,,Community: Season 1: Introduction to Film (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:13:33,Not latest view,CA (Canada)
Renee,2024-03-01 3:28,0:19:58,,Community: Season 1: Spanish 101 (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:15,0:21:15,CA (Canada)
Renee,2024-03-01 3:28,0:00:11,Autoplayed: user action: None; ,Despicable Me 3_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:11,0:00:11,CA (Canada)
Renee,2024-02-29 3:33,0:00:04,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,CA (Canada)
Renee,2024-02-26 23:58,0:00:28,Autoplayed: user action: None; ,Season 1 Trailer: Avatar The Last Airbender,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:28,0:00:28,CA (Canada)
Renee,2024-02-26 23:34,0:23:30,,Victorious: Season 3: The Slap Fight (Episode 27),,Netflix Chrome MAC (Cadmium) HTML 5,0:23:35,0:23:35,CA (Canada)
Renee,2024-02-26 23:11,0:23:26,,Victorious: Season 3: One Thousand Berry Balls (Episode 26),,Netflix Chrome MAC (Cadmium) HTML 5,0:23:31,0:23:31,CA (Canada)
Renee,2024-02-26 22:47,0:23:35,,Victorious: Season 3: Star-Spangled Tori (Episode 25),,Netflix Chrome MAC (Cadmium) HTML 5,0:23:35,0:23:35,CA (Canada)
Renee,2024-02-26 22:47,0:00:02,,Victorious: Season 3: Brain Squeezers (Episode 24),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:02,0:00:02,CA (Canada)
Renee,2024-02-26 21:34,0:23:30,,Victorious: Season 3: Brain Squeezers (Episode 24),,Netflix Chrome MAC (Cadmium) HTML 5,0:23:35,Not latest view,CA (Canada)
Renee,2024-02-26 21:10,0:23:30,,Victorious: Season 3: Victori-Yes (Episode 23),,Netflix Chrome MAC (Cadmium) HTML 5,0:23:35,0:23:35,CA (Canada)
Renee,2024-02-26 20:46,0:23:27,,Victorious: Season 3: The Bad Roommate (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,0:23:32,0:23:32,CA (Canada)
Renee,2024-02-26 20:23,0:23:28,,Victorious: Season 3: Robbie Sells Rex (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,0:23:33,0:23:33,CA (Canada)
Renee,2024-02-26 20:04,0:17:20,,Victorious: Season 3: Tori Fixes Beck & Jade (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,0:23:35,0:23:35,CA (Canada)
Renee,2024-02-26 20:04,0:00:22,Autoplayed: user action: None; ,Vikings: Season 1 - CLM 1,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:22,0:00:22,CA (Canada)
Renee,2024-02-26 20:04,0:00:06,Autoplayed: user action: None; ,Moment of High Emotion Clip 3: Best. Christmas. Ever!,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:06,0:00:06,CA (Canada)
Renee,2024-02-26 20:04,0:00:08,Autoplayed: user action: None; ,Vikings: Season 1 - CLM 1,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:08,Not latest view,CA (Canada)
Renee,2024-02-26 20:03,0:00:29,Autoplayed: user action: None; ,Limited Series Supporting Character Clip: Fool Me Once,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:29,0:00:29,CA (Canada)
Renee,2024-02-26 20:02,0:00:33,Autoplayed: user action: None; ,Vikings: Season 1 - CLM 1,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:33,Not latest view,CA (Canada)
Renee,2024-02-26 20:02,0:00:37,Autoplayed: user action: None; ,Mr. D: Season 1_hook_02_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:37,0:00:37,CA (Canada)
Renee,2024-02-26 20:01,0:00:05,Autoplayed: user action: None; ,Season  1 Teaser: Avatar The Last Airbender,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:05,0:00:05,CA (Canada)
Renee,2024-02-21 3:09,0:00:11,Autoplayed: user action: None; ,Limited Series Cliffhanger Clip: One Day,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:11,0:00:11,CA (Canada)
Renee,2024-02-16 2:06,0:00:08,Autoplayed: user action: None; ,Season 6 Moment of High Emotion Clip 2: Love Is Blind,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:08,0:00:08,CA (Canada)
Renee,2024-02-08 21:16,0:21:22,,Animal: Season 1: Dogs (Episode 2),,Apple iPhone 13,0:41:56,0:41:56,CA (Canada)
Renee,2024-02-08 21:15,0:00:07,Autoplayed: user action: None; ,Season 1 Character Intro Clip 2: Life on Our Planet,HOOK,Apple iPhone 13,0:00:07,0:00:07,CA (Canada)
Renee,2024-02-08 5:15,0:01:10,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: AC/DC (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:15,0:01:15,CA (Canada)
Renee,2024-02-08 4:53,0:21:18,,Brooklyn Nine-Nine: Season 2: Sabotage (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:08,0:21:08,CA (Canada)
Renee,2024-02-08 4:53,0:00:03,,Brooklyn Nine-Nine: Season 2: Captain Peralta (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,0:11:40,0:11:40,CA (Canada)
Renee,2024-02-04 6:35,0:10:16,,Brooklyn Nine-Nine: Season 2: Captain Peralta (Episode 18),,Apple iPhone 13,0:11:37,Not latest view,CA (Canada)
Renee,2024-02-04 6:35,0:00:04,Autoplayed: user action: None; ,The Blacklist: Season 1 - Upper Bound Clip 4,HOOK,Apple iPhone 13,0:00:04,0:00:04,CA (Canada)
Renee,2024-01-30 17:21,1:46:56,,Forgetting Sarah Marshall,,Netflix Chrome MAC (Cadmium) HTML 5,1:46:35,1:46:35,CA (Canada)
Renee,2024-01-30 4:19,0:12:27,,The Office (U.S.): Season 5: Lecture Circuit: Part 1 (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,0:12:26,0:12:26,CA (Canada)
Renee,2024-01-30 4:15,0:03:15,,The Office (U.S.): Season 5: Stress Relief: Part 2 (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:04,0:21:04,CA (Canada)
Renee,2024-01-30 4:15,0:00:18,Autoplayed: user action: None; ,Season 1 Trailer: American Nightmare,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:18,0:00:18,CA (Canada)
Renee,2024-01-30 3:54,0:20:28,,Animal: Season 1: Dogs (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:34,Not latest view,CA (Canada)
Renee,2024-01-30 3:05,0:47:56,,Animal: Season 1: Big Cats (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:47:56,0:47:56,CA (Canada)
Renee,2024-01-30 3:04,0:00:41,,Animal: Season 2: Dolphins (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:41,0:00:41,CA (Canada)
Renee,2024-01-30 3:04,0:00:05,Autoplayed: user action: None; ,Season 2 Character Intro Clip 2: Love on the Spectrum,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:05,0:00:05,CA (Canada)
Renee,2024-01-13 2:02,0:01:07,,Brooklyn Nine-Nine: Season 2: Captain Peralta (Episode 18),,Apple iPhone 13,0:01:21,Not latest view,CA (Canada)
Renee,2024-01-09 20:14,1:25:00,,Single’s Inferno: Season 3: Episode 11,,Netflix Chrome MAC (Cadmium) HTML 5,1:23:41,1:23:41,CA (Canada)
Renee,2024-01-09 18:35,0:53:10,,Single’s Inferno: Season 3: Episode 10,,Netflix Chrome MAC (Cadmium) HTML 5,1:08:28,1:08:28,CA (Canada)
Renee,2024-01-09 10:19,0:20:16,,Single’s Inferno: Season 3: Episode 10,,Netflix Chrome MAC (Cadmium) HTML 5,0:19:45,Not latest view,CA (Canada)
Renee,2024-01-09 10:17,0:00:51,Autoplayed: user action: None; ,Season 3 Character Intro Clip 7: Single’s Inferno,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:51,0:00:51,CA (Canada)
Renee,2024-01-09 10:16,0:00:34,Autoplayed: user action: None; ,Season 1 Teaser 3: The Brothers Sun,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:34,0:00:34,CA (Canada)
Renee,2024-01-09 5:13,0:00:04,Autoplayed: user action: None; ,The Night Before_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,CA (Canada)
Renee,2024-01-09 5:01,0:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Berlin,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,CA (Canada)
Renee,2024-01-08 19:37,0:01:37,Autoplayed: user action: None; ,Limited Series Trailer: Fool Me Once,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:01:51,0:01:51,CA (Canada)
Renee,2024-01-08 19:37,0:00:09,Autoplayed: user action: None; ,Limited Series Trailer: Fool Me Once,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:16,Not latest view,CA (Canada)
Renee,2024-01-08 18:20,1:15:41,,Single’s Inferno: Season 3: Episode 9,,Netflix Chrome MAC (Cadmium) HTML 5,1:15:27,1:15:27,CA (Canada)
Renee,2024-01-08 17:29,0:47:43,,Single’s Inferno: Season 3: Episode 8,,Netflix Chrome MAC (Cadmium) HTML 5,1:05:52,1:05:52,CA (Canada)
Renee,2024-01-08 0:28,0:18:40,,Single’s Inferno: Season 3: Episode 8,,Netflix Chrome MAC (Cadmium) HTML 5,0:18:55,Not latest view,CA (Canada)
Renee,2024-01-08 0:09,0:17:26,,Single’s Inferno: Season 3: Episode 7,,Netflix Chrome MAC (Cadmium) HTML 5,1:12:42,1:12:42,CA (Canada)
Renee,2024-01-06 6:33,0:55:04,,Single’s Inferno: Season 3: Episode 7,,Netflix Chrome MAC (Cadmium) HTML 5,0:55:16,Not latest view,CA (Canada)
Renee,2024-01-06 5:54,0:30:08,,Single’s Inferno: Season 3: Episode 6,,Netflix Chrome MAC (Cadmium) HTML 5,1:26:51,1:26:51,CA (Canada)
Renee,2024-01-06 5:54,0:00:08,Autoplayed: user action: None; ,Season 3 High Context Clip 4: Single’s Inferno,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:08,0:00:08,CA (Canada)
Renee,2024-01-06 5:54,0:00:06,Autoplayed: user action: None; ,Trailer: Our Planet II,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:06,0:00:06,CA (Canada)
Renee,2024-01-05 22:45,0:52:43,,Single’s Inferno: Season 3: Episode 6,,Netflix Chrome MAC (Cadmium) HTML 5,0:57:04,Not latest view,CA (Canada)
Renee,2024-01-05 21:34,0:04:21,,Single’s Inferno: Season 3: Episode 6,,Netflix Chrome MAC (Cadmium) HTML 5,0:04:21,Not latest view,CA (Canada)
Renee,2024-01-05 21:33,0:00:44,Autoplayed: user action: None; ,The Millionaire Matchmaker: Season 3_hook_03_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:44,0:00:44,CA (Canada)
Renee,2024-01-05 21:31,0:00:04,Autoplayed: user action: None; ,Plot Clip: Good Grief,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,CA (Canada)
Renee,2024-01-04 3:35,0:00:09,Autoplayed: user action: None; ,Limited Series Trailer: You Are What You Eat: A Twin Experiment,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:09,0:00:09,CA (Canada)
Renee,2023-12-24 23:09,0:17:48,Autoplayed: user action: None; ,The Office (U.S.): Season 5: Stress Relief: Part 2 (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,0:17:49,Not latest view,CA (Canada)
Renee,2023-12-24 22:50,0:15:39,,The Office (U.S.): Season 5: Stress Relief: Part 1 (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:07,0:21:07,CA (Canada)
Renee,2023-12-24 22:50,0:00:06,Autoplayed: user action: None; ,Season 1 Trailer: The Parisian Agency: Exclusive Properties,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:06,0:00:06,CA (Canada)
Renee,2023-12-24 22:50,0:00:09,Autoplayed: user action: None; ,Season 1 Main Character Clip 3: The Influencer,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:09,0:00:09,CA (Canada)
Renee,2023-12-23 3:29,0:05:12,,The Office (U.S.): Season 5: Stress Relief: Part 1 (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:05:28,Not latest view,CA (Canada)
Renee,2023-12-23 3:08,0:20:49,,The Office (U.S.): Season 5: Prince Family Paper (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:04,0:21:04,CA (Canada)
Renee,2023-12-23 3:08,0:00:07,Autoplayed: user action: None; ,Top Gun: Maverick_hook_03_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:07,0:00:07,CA (Canada)
Renee,2023-12-22 23:24,0:01:44,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: Captain Peralta (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:49,Not latest view,CA (Canada)
Renee,2023-12-22 22:51,0:21:40,,Brooklyn Nine-Nine: Season 2: Boyle-Linetti Wedding (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:40,0:21:40,CA (Canada)
Renee,2023-12-22 22:51,0:00:11,,Brooklyn Nine-Nine: Season 2: Undercover (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:11,0:00:11,CA (Canada)
Renee,2023-12-22 22:51,0:00:08,,"Brooklyn Nine-Nine: Season 8: The Last Day, Pt. 2 (Episode 10)",,Netflix Chrome MAC (Cadmium) HTML 5,0:00:11,0:00:11,CA (Canada)
Renee,2023-12-22 22:50,0:00:01,,Animal: Season 2: Bears (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:22:41,0:22:41,CA (Canada)
Renee,2023-12-22 22:50,0:00:05,Autoplayed: user action: None; ,Sing 2_hook_02_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:05,0:00:05,CA (Canada)
Renee,2023-12-21 20:30,0:12:18,,Single’s Inferno: Season 3: Episode 5,,Apple iPhone 13,1:21:29,1:21:29,CA (Canada)
Renee,2023-12-21 20:29,0:00:05,Autoplayed: user action: None; ,Season 3 High Context Clip: Single’s Inferno,HOOK,Apple iPhone 13,0:00:05,0:00:05,CA (Canada)
Renee,2023-12-21 20:29,0:00:04,Autoplayed: user action: None; ,Season 3 High Context Clip: Single’s Inferno,HOOK,Apple iPhone 13,0:00:04,Not latest view,CA (Canada)
Renee,2023-12-21 8:32,0:22:56,,Single’s Inferno: Season 3: Episode 5,,Netflix Chrome MAC (Cadmium) HTML 5,1:16:58,Not latest view,CA (Canada)
Renee,2023-12-21 8:31,0:00:09,Autoplayed: user action: None; ,Bonus Video 1: Klaus,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:09,0:00:09,CA (Canada)
Renee,2023-12-21 7:58,0:13:25,,Single’s Inferno: Season 3: Episode 5,,Apple iPhone 13,0:55:36,Not latest view,CA (Canada)
Renee,2023-12-21 7:08,0:05:41,,Single’s Inferno: Season 3: Episode 5,,Apple iPhone 13,0:42:21,Not latest view,CA (Canada)
Renee,2023-12-20 9:04,0:37:33,,Single’s Inferno: Season 3: Episode 5,,Netflix Chrome MAC (Cadmium) HTML 5,0:37:07,Not latest view,CA (Canada)
Renee,2023-12-20 8:34,0:25:38,,Single’s Inferno: Season 3: Episode 4,,Netflix Chrome MAC (Cadmium) HTML 5,1:28:39,1:28:39,CA (Canada)
Renee,2023-12-20 8:32,0:00:38,Autoplayed: user action: None; ,Main Character Intro Clip 2: Maestro,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:00,0:00:00,CA (Canada)
Renee,2023-12-20 4:51,0:00:12,Autoplayed: user action: None; ,The Office (U.S.): Season 5: Prince Family Paper (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:12,Not latest view,CA (Canada)
Renee,2023-12-20 4:30,0:20:52,,The Office (U.S.): Season 5: The Duel (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:05,0:21:05,CA (Canada)
Renee,2023-12-20 4:27,0:03:38,,The Office (U.S.): Season 5: Moroccan Christmas (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:03,0:21:03,CA (Canada)
Renee,2023-12-20 3:48,0:01:38,,Single’s Inferno: Season 3: Episode 4,,Netflix Chrome MAC (Cadmium) HTML 5,1:03:01,Not latest view,CA (Canada)
Renee,2023-12-19 22:17,0:01:42,,Single’s Inferno: Season 3: Episode 4,,Netflix Chrome MAC (Cadmium) HTML 5,1:01:22,Not latest view,CA (Canada)
Renee,2023-12-19 20:28,1:00:38,,Single’s Inferno: Season 3: Episode 4,,Netflix Chrome MAC (Cadmium) HTML 5,0:59:49,Not latest view,CA (Canada)
Renee,2023-12-19 18:36,0:00:23,Autoplayed: user action: None; ,Season 3 High Context Clip: Single’s Inferno,HOOK,Apple iPhone 13,0:00:23,Not latest view,CA (Canada)
